12078,Claude Debussy/Stokowski,Clair de lune (from Suite bergamasque),Orchestra: Stokowski Symphony Orchestra
12079,Sir Edward Elgar,The Wand of Youth Suite No. 2 - March,"Orchestra: London Philharmonic Orchestra
Conductor: Eduard van Beinum"
12080,Gilbert  Sullivan,A British tar is a soaring soul (from HMS Pinafore),"Soloist: Thomas Round, George Cook et al
Orchestra: D'Oyly Carte Opera Orchestra and Chorus"
12081,Fred Astaire,"Top Hat, White Tie and Tails",""
12082,Francis Poulenc,Les Biches (finale),"Orchestra: Paris Conservatoire Orchestra
Conductor: Roger D&#xE9;sormi&#xE8;re"
12083,Jean Sibelius,At the Castle Gate (from Pelleas and Melisande),Orchestra: Frank Chacksfield and his Orchestra
12084,Gilbert  Sullivan,Princess Ida Overture,"Orchestra: New Symphony Orchestra
Conductor: Isodore Godfrey"
12085,Josef Strauss,Dynamiden Waltz,"Orchestra: Vienna Philharmonic Orchestra
Conductor: Rudolf Kempe"
12086,Karel Komz&#xE1;k II,Bad'ner Mad'ln Waltz,"Orchestra: Vienna Philharmonic Orchestra
Conductor: Hans Knappertsbusch"
12087,Pyotr Ilyich Tchaikovsky,Symphony No. 7 in E flat major,"Orchestra: Philadelphia Orchestra
Conductor: Eugene Ormandy"
12088,Amilcare Ponchielli,Dance of the Hours (from La Gioconda),"Orchestra: Philharmonia Orchestra
Conductor: Herbert von Karajan"
12089,Charles-Fran&#xE7;ois Gounod,Le sommeil de Juliette (from Romeo and Juliet),"Orchestra: Royal Philharmonic Orchestra
Conductor: Thomas Beecham"
12090,Otto Nicolai,The Merry Wives of Windsor Overture,"Orchestra: Vienna Philharmonic Orchestra
Conductor: Rudolf Kempe"
12091,Paul Robeson,Steal Away,""
12092,Norman Shelley  David Davis,Three Cheers for Pooh,""
12093,John Gay,Would I Might Be Hanged (The Beggar's Opera),"Soloist: Dennis Noble, Carmen Prietto, Martha Lipton"
12094,Frank Lee's Tara Ceilidh Orchestra,The Flogging Reel,""
12095,Judy Garland,Come Rain or Come Shine,""
12096,Odetta,Saro Jane,""
12097,Johann Sebastian Bach/Segovia,Gavotte from Partita in E Major for Unaccompanied Violin,Soloist: Andres Segovia
12098,Lennie Niehaus,Red Sails in the Sunset,""
12099,Leslie Ross Singers,Waltzing Matilda,""
12100,The Royal Choral Society,"Silent Night, Holy Night",""
12101,Ravi Shankar,Rapuk Tal,""
12102,"Choir of the Carmelite Priory, London",Christus Factus Est,""
12103,"Choir of the Institute of St Gregory, Lyon",Salve Regina,""
12104,Richard Strauss,Orest! Wer bist denn du? (from Elektra),"Soloist: Erna Schluter
Orchestra: Royal Philharmonic Orchestra
Conductor: Thomas Beecham"
12105,B&#xE9;la Bart&#xF3;k,String Quartet No. 3,Orchestra: Julliard String Quartet
12106,Giuseppe Verdi,Quel viso santo (from Otello),"Soloist: Nicola Fusati
Orchestra: La Scala Orchestra and Chorus
Conductor: Carlo Sabajno"
12107,The Dave Brubeck Quartet,Some Day My Prince Will Come,""
12108,Mugsy Spanier's Ragtimers,The Darktown Strutters Ball,""
12109,Johann Sebastian Bach,"St Matthew Passion - O Mensch, bewein' dein' S&#xFC;nde gross","Choir: Bach Choir
Orchestra: Jacques Orchestra"
12110,Count Basie  His Orchestra,It Had to Be You,""
12111,Leslie Ross Singers,"Tie Me Kangaroo Down, Sport",""
12112,Maurice Chevalier,Did You Ever See a Dream Walking?,""
12113,Erika Feldman  Heidi Benz,In Heimatstil,""
12114,Joni James,Too Young,""
12115,Raymond Glendenning,Commentary of the Finish of the 1949 Derby,""
12116,Hawaiian Islanders,Aloha Oe,""
12117,Massed Pipers of the Scots Guards,The Fiddler's Joy / Johnny MacDonald,""
12118,The Gang,Sail Your Dreamboat,""
12119,Danny Kaye,Anywhere I Wander,""
12120,Coronation of HM Queen Elizabeth II,God Save The Queen,""
12121,"""Whispering"" Jack Smith",Cecilia,""
12122,Rosemary Clooney,This Ole House,""
12123,Billy Vaughn,Theme from A Summer Place,""
12124,"Joe ""Fingers"" Carr",The Darktown Strutters Ball,""
12125,HM Royal Artillery Band,The Royal Artillery Slow March,""
12126,Fritz Kreisler,Londonderry Air (Danny Boy),""
12127,Oscar Straus,C'est le destin peut-&#xEA;tre (from The Three Waltzes),Soloist: Yvonne Printemps
12128,"Leslie ""Hutch"" Hutchinson",Begin the Beguine,""
12129,Oscar Straus,Jede Frau hat irgend eine Sehnsucht,Soloist: Fritzi Massary
12130,Tommy Steele,Little White Bull,""
12131,Massed Welsh Choirs,Aberystwyth,""
12132,Richard Wagner,Die Meistersinger von N&#xFC;rnberg Act 3 Prelude,"Orchestra: NBC Symphony Orchestra
Conductor: Arturo Toscanini"
12133,Wolfgang Amadeus Mozart,Sinfonia Concertante in E Flat Major,"Soloist: Norbert Brainin, Peter Schidlof
Orchestra: London Mozart Players
Conductor: Leo Blech"
12134,Eastman-Rochester,The Irish Washerwoman,""
12135,Johann Strauss II,Morning Papers Waltz,"Orchestra: Royal Philharmonic Orchestra
Conductor: Thomas Beecham"
12136,Kathleen Long,Sonata In F,""
12137,Joe Loss and His Band,Begin the Beguine,""
12138,Jan Peerce,Kol Nidrei,""
12139,Cleo Laine,Waiting for Johnny to Come Home,""
12140,Red Banner Song  Dance Ensemble,"Nightingale, Don't Wake the Soldiers",""
12141,Henry Purcell/A. Coates,Rondeau,"Orchestra: London Symphony Orchestra Strings
Conductor: Malcolm Sargent"
12142,Bill's Blues,Russo Suite No 2 (Opus 8),Artist: London Jazz Orchestra
12143,Elton Hayes,The Owl and the Pussycat,""
12144,Victor Silvester  The Silver Strings Orchestra,Manhattan,""
12145,Mighty Sparrow,Federation,""
12146,Lennie Niehaus,Skylark,""
12147,Vera Lynn,The White Cliffs of Dover,""
12148,Frank Sinatra,It Happened in Monterey,""
12149,Reg Owen and his Orchestra,Londonderry Air (Danny Boy),""
12150,Sir Harry Lauder,The Wedding Of Sandy McNab,""
12151,Erna Sack,Il Bacio,""
12152,Muriel Smith,Bali Ha'i,""
12153,Max Bruch,Ave Maria for Cello and Orchestra,"Soloist: Joan Hammond
Orchestra: Philharmonia Orchestra
Conductor: Walter Susskind"
12154,Engelbert Humperdinck,Hansel and Gretel Overture,"Orchestra: Philharmonia Orchestra
Conductor: Otto Klemperer"
12155,Paul Robeson,Songs My Mother Taught Me,""
12156,David Kossof,"Don't Have Any More, Mrs Moore",""
12157,Jack Warner,An Ordinary Copper,""
12158,Lionel Long,Click Go the Shears,""
12159,Mike Sarne,Come Outside,""
12160,Luigi Nono,Incontri,""
12161,The History of Music in Sound: Tibet,Lamaist Chanting,""
12162,Alec Guinness,The Death of Lord and Lady Dalhousie,""
12163,David Whitfield,Climb Every Mountain,""
12164,The Young Tuxedo Brass Band,Just a Little While to Stay Here,""
12165,Sound Effects,Montage of Lichtenstein Street Sounds,""
12166,The Fron Male Voice Choir,Nasareth,""
12167,Wally Fawkes and his Troglodytes,Kansas City Man Blues,""
12168,Andr&#xE9;s Segovia,Study,""
12169,Sveshnikov Chorus,Oh You Steppe So Wide,""
12170,Peking Opera Emsemble,The Three Scourges,""
12171,King's College Chapel Choir,Sussex Carol,""
12172,Joe Loss  His Orchestra,Arlette,""
12173,Frederick Fennell,The Irish are Having a Great Time Tonight,""
12174,The Mantovani Orchestra,The Melba Waltz,""
12175,The Shadows,Shadoogie,""
12176,Frank Chacksfield  His Orchestra,Kiss Me Again,""
12177,Sergei Sergeyevich Prokofiev,The Love for Three Oranges,"Orchestra: Philharmonia Orchestra
Conductor: Efrem Kurtz"
12178,Steve Race,Faraway Music,""
12179,The Mantovani Orchestra,Moulin Rouge,""
12180,Eric Robinson,Skaters' Waltz,""
12181,Susan Maughan,Bobby's Girl,""
12182,The Beverley Sisters,The Happy Wanderer,""
12183,Folk Dance Orchestra,The Shrewsbury Lasses,""
12184,Samuel Coleridge-Taylor,Hiawatha's Wedding Feast  Finale (from Hiawatha),"Choir: Royal Choral Society
Orchestra: Philharmonia Orchestra
Conductor: Malcolm Sargent"
12185,Gilbert  Sullivan,I am so proud (from The Mikado),"Artist: Peter Pratt, Alan Styler
Orchestra: New Symphony Orchestra"
12186,Ella Fitzgerald,There's a Small Hotel,""
12187,Rex Harrison  Julie Andrews,The Rain in Spain,""
12188,Vaughn Meader,The Malayan Ambassador,""
12189,Frank Sinatra,A Nightingale Sang in Berkeley Square,""
12190,Winston Churchill,"This was Their Finest Hour (speech, 18 June 1940)",""
12191,Carlos Montoya,Temas en Farruca,""
12192,Heitor Villa-Lobos,Symphonic Poem 'Uirapuru',"Orchestra: New York Philharmonic Orchestra
Conductor: Efrem Kurtz"
12193,Franz Liszt,Mephisto Waltz No. 1,Soloist: Alexander Brailowsky
12194,Nikolai Andreyevich Rimsky-Korsakov,Capriccio espagnol,"Orchestra: Vienna Philharmonic Orchestra
Conductor: Constantin Silvestri"
12195,Raymond Quevedo,Graf Zeppelin,""
12196,Lord Beginner,Australia v West Indies Calypso,""
12197,Paul Robeson,De L'Il Piccaninny's Gone to Sleep,""
12198,Sir Henry Rowley Bishop,Lo! Hear the Gentle Lark,Soloist: Amelita Galli-Curci
12199,Noel Coward  Gertrude Lawrence,Private Lives (Love Scene),""
12200,Bernard Cribbins,The Hole in the Ground,""
12201,Sir William Walton,Troilus and Cressida Act 2 Interlude,"Orchestra: Philharmonia Orchestra
Conductor: William Walton"
12202,George Shearing,Autumn Leaves,""
12203,Franz Schubert/Clutsam,The Flower (from Lilac Time),"Soloist: Anne Ziegler, Webster Booth"
12204,Donald Peers,Lavender Blue,""
12205,Pat Kirkwood,Oh Johnny,""
12206,The Melachrino Strings And Orchestra,Fascination Waltz,""
12207,Ambrose and His Orchestra,"Ma, I Miss Your Apple Pie",""
12208,Rawicz and Landauer,Warsaw Concerto,Artist: Mantovani and his Orchestra
12209,Giovanni Pierluigi da Palestrina,Super flumina Babylonis,Choir: Westminster Abbey Choir
12210,Coleman Hawkins  Freddy Johnson,Devotion,""
12211,Pyotr Ilyich Tchaikovsky,"Don Juan's Serenade, Op. 38/1","Soloist: Boris Christoff, Alexandre Labinsky"
12212,Wolfgang Amadeus Mozart,Piano Concerto No. 23 in A major - 1st movement (opening),"Orchestra: London Symphony Orchestra
Conductor: Josef Krips"
12213,The Dave Brubeck Quartet,Georgia on my Mind,""
12214,Bernard Cribbins,Verily,""
12215,George Mitchell Choir,Wimoweh,""
12216,Robert Schumann,"Wanderlied, Op. 35/3",Soloist: Dietrich Fischer-Dieskau
12217,Johann Sebastian Bach/Stokowski,Fugue in G Minor,Orchestra: Stokowski Symphony Orchestra
12218,George Mitchell Minstrels,Side by Side,""
12219,Clarkson Rose,More Than Anybody,""
12220,June Bronhill,Love is Meant to Make Us Glad,""
12221,Percy Grainger,Handel in the Strand,Orchestra: Eastman-Rochester Pops Orchestra
12222,Vienna Symphony Orchestra,Quand Madelon,""
12223,CWS (Manchester) Band,Over the Sticks,""
12224,The Band of Her Majesty's Royal Marines,The Voice of the Guns,""
12225,Muller-Lampertz and his Orchestra,The Whistling Waltz,""
12226,Devereaux Orchestra,Soldiers of the Queen,""
12227,Jack Fina and his Orchestra,Canadian Capers,""
12228,Primo Scala and His Accordian Band,Yip I Addy I Ay,""
12229,Anne Ziegler  Webster Booth,I'll See You Again,""
12230,None,Dawn Chorus,""
12231,John Milton,Lycidas,Artist: Stephen Murray
12232,Malcolm McEachern,Drinking,""
12233,Michael Berry,Hounds in Full Cry (The Hunt),""
12234,Shakespeare/Quilter,Hey Ho! The Wind and the Rain,"Soloist: John Heddle Nash, Ernest Lush"
12235,Blue Hungarian Band,Nights of Gladness,""
12236,George Lewis' Ragtime Band,Burgundy Street Blues,""
12237,New Orleans Wanderers,Papa Dip,""
12238,Edmond Hall  Lopez Furst,You Made Me Love You,""
12239,Bix Beiderbecke,Singin' the Blues,""
12240,The Famous Ward Singers,I Know it was the Lord,""
12241,Ella Fitzgerald  Louis Armstrong,Stompin' at the Savoy,""
12242,Art Tatum,Sophisticated Lady,""
12243,Percy Faith  His Orchestra,Someone to Watch Over Me,""
12244,Jack Coles and his Orchestra,The Water Gipsies - Overture,""
12245,Judy Garland,Chicago,""
12246,Eddie Peabody,I'm Looking Over a Four-Leaf Clover,""
12247,Bernard Cribbins,"Right, Said Fred",""
12248,Musique de la Garde Republicaine,La Madelon,""
12249,Sid Field,You Can't Keep a Good Dreamer Down,""
12250,Billy Cotton  His Band,Lords of the Air,""
12251,Walter Midgley  Gladys Vernon,Bless This House,""
12252,Vienna Symphony Orchestra,Entry Of The Gladiators,""
12253,Leroy Anderson and His Concert Orchestra,Blue Tango,""
12254,Stubby Kaye,"Sit Down, You're Rockin' The Boat",""
12255,Roberto Inglez  his Orchestra,Son Calypso,""
12256,Melville Gideon With His Orchestra,Melville Gideon Medley,""
12257,Gilbert  Sullivan,Never mind the why and wherefore (frm HMS Pinafore),"Soloist: John Cameron, Elsie Morison et al
Choir: Glyndebourne Festival Chorus
Orchestra: Pro Arte Orchestra
Conductor: Malcolm Sargent"
12258,Strauss/Desormiere,Le Beau Danube (Ballet),"Orchestra: London Philharmonic Orchestra
Conductor: Jean Martinon"
12259,Erroll Garner,Lullaby of Birdland,""
12260,Teddy Wilson,Don't Blame Me,""
12261,Johann Sebastian Bach,Cantata No. 54: Widerstehe doch der S&#xFC;nde,"Soloist: Alfred Deller
Orchestra: Leonhardt Baroque Ensemble"
12262,Richard Strauss,Don Quixote  - Epilogue,"Soloist: Gregor Piatigorsky
Orchestra: Boston Symphony Orchestra
Conductor: Charles Munch"
12263,Nevil Lloyd,Vingt-Quatre Heures du Mans 1957,""
12264,Paul Robeson,Mammy,""
12265,"At the Metropolitan Music Hall, London",Community Singing,""
12266,Layton  Johnstone,Lazy,""
12267,Barbara Mullen,Eileen Oge,""
12268,Charles-Fran&#xE7;ois Gounod,Lend me your aid (from The Queen of Sheba),Soloist: Walter Widdop
12269,Lennie Niehaus,East Side of Heaven,""
12270,Ella Fitzgerald,That Certain Feeling,""
12271,Johann Sebastian Bach/Segovia,Suite for Solo Cello No. 3 in C major,Soloist: Andres Segovia
12272,Swansea Imperial Singers,David of the White Rock,""
12273,The Cyril Stapleton Orchestra,Missouri Waltz,""
12274,Sinfonia of London,Tara's Theme (from Gone With The Wind),""
12275,Marek Weber und sein Orchester,The Student Prince,""
12276,Musique de la Garde Republicaine,La Marseillaise,""
12277,Robert Schumann,The Merry Peasant (from Album for the Young),Soloist: Maureen Tomlin
12278,Richard Wagner,Mit Waffen wehrt sich der Mann (from Die Walk&#xFC;re),"Soloist: Lauritz Melchior
Orchestra: Vienna Philharmonic Orchestra
Conductor: Bruno Walter"
12279,Gioachino Rossini,Mi par d'esser (from The Barber of Seville),"Soloist: Giulietta Simionato et al
Orchestra: Orchestra of Maggio Musicale Fiorentino
Conductor: Alberto Erede"
12280,Giuseppe Verdi,Fuoco di gioia! (from Otello),"Choir: Vienna State Opera Chorus
Orchestra: Vienna Philharmonic Orchestra
Conductor: Herbert von Karajan"
12281,Bedrich Smetana,The Bartered Bride Overture,"Orchestra: New York Philharmonic Orchestra
Conductor: John Barbirolli"
12282,Luigi Boccherini,String Quartet in A Major,Orchestra: Carmirelli Quartet
12283,Betove,Folies Musicales,""
12284,Lionel Tertis,Cherry Ripe,""
12285,Franz Kreisler  Franz Rupp,Tambourin Chinois,""
12286,Engelbert Humperdinck,Dance Duet (from Hansel and Gretel),"Choir: Manchester Schoolchildren's Choir
Orchestra: Hall&#xE9; Orchestra
Conductor: Hamilton Harty"
12287,Pearl Bailey,The Birth of the Blues,""
12288,Steve Conway,"Good Luck, Good Health, God Bless You",""
12289,George Mitchell Minstrels,Meet the Minstrels,""
12290,Kay Starr,Side by Side,""
12291,George Frideric Handel,Glory to God (from Messiah),"Orchestra: London Symphony Orchestra
Conductor: Adrian Boult"
12292,Inmates of the Mississippi State Penitentiary,Rosie,""
12293,Ritchie Valens,Tell Laura I Love Her,""
12294,Paul Robeson,The Riddle Song,""
12295,Harry Belafonte,Were You There?,""
12296,Dr Barnardo's Children,This Old Man (Nick Nack Paddy Wack),""
12297,Glasgow Orpheus Choir,The Lord is My Shepherd,""
12298,Templars Octet,God Be in My Head,""
12299,Johannes Brahms,"Waltz in A flat major, Op. 39/15",Soloist: Carl Seemann
12300,Wolfgang Amadeus Mozart,Symphony No. 33 in B flat major,"Orchestra: Amsterdam Concertgebouw
Conductor: Eduard van Beinum"
12301,Titta Ruffo,Brindisi (from Hamlet),""
12302,Georges Bizet,Mi par d'udir ancor (from The Pearl Fishers),Soloist: Beniamino Gigli
12303,Tito Schipa,E la Solita Storia,""
12304,Enrico Caruso,"Tu, ca nun Chaigne",""
12305,Giuseppe Verdi,Ernani involami (from Ernani),Soloist: Rosa Ponselle
12306,Ted Lewis and His Band,Dallas Blues,Artist: Fats Waller
12307,Duke Ellington  His Orchestra,Clarinet Lament,""
12308,Gene Krupa and his Chicagoans,Blues of Israel,""
12309,The Charleston Chasers,Basin Street Blues,""
12310,Earl Hines,I Can't Give You Anything But Love,""
12311,Henry Purcell,Rondeau (from Abdelazer),"Orchestra: London Symphony Orchestra Strings
Conductor: Malcolm Sargent"
12312,Pete Fountain,A Closer Walk,""
12313,Bird Song,"Blackbird, Robin, Nightingale",""
12314,Claude Debussy,R&#xEA;verie,Soloist: Walter Gieseking
12315,Dylan Thomas,Poem on his Birthday,""
12316,Unknown,Aboriginal Tribal Music,""
12317,Unknown,Janani Mamara (traditional Indian music),""
12318,Bix Beiderbecke,Somebody Stole My Gal,""
12319,George Chisholm and the Tradsters,My Mother's Eyes,""
12320,Louis Armstrong,"Swing Low, Sweet Chariot",""
12321,Black and White Minstrels,When I Love I Love / The Bandit,""
12322,Bob Newhart,Abe Lincoln v Madison Avenue,""
12323,Lata Mangeshkar,Man Dole Mera tan Dole,""
12324,Lennie Niehaus,"Brother, Can You Spare a Dime?",""
12325,The Cyril Stapleton Orchestra,Elephant Tango,""
12326,The Fodens Motor Works Band,The March of the Herald,""
12327,Eric Winstone  His Orchestra,Stage Coach,""
12328,Bruce Trent,Wish You Were Here,""
12329,The Melachrino Strings And Orchestra,Goodnight Sweetheart,""
12330,Fr&#xE9;d&#xE9;ric Chopin,Nocturne in E Flat Major,Soloist: Benno Moiseiwitsch
12331,Marilyn Horne,Dat's Love,""
12332,The Viscounts,Mama's Doin' the Twist,""
12333,Xavier Cugat,Mambo No 8,""
12334,Gilbert  Sullivan,Love unrequited robs me of my rest (from Iolanthe),"Soloist: Martyn Green
Orchestra: New Symphony Orchestra"
12335,Stuart Robertson,The Spanish Lady,""
12336,Harry Belafonte,There's a Hole in My Bucket,""
12337,Mary Ellis  Olive Gilbert,Wings of Sleep,""
12338,Paolo Tosti,Serenata,"Soloist: Amelita Galli-Curci, Homer Samuels"
12339,Alexander Nikolayevich Scriabin,Prometheus,"Orchestra: Philadelphia Orchestra
Conductor: Leopold Stokowski"
12340,Madeleine Grey,Brezairola (from Chants De L'Auvergne),""
12341,Paul Whiteman's Swinging Strings,Japanese Sandman,""
12342,Massed Cavalry Trumpets,Cavalry Reveille,""
12343,The Regimental Band of the Coldstream Guards,Light of Foot,""
12344,Franz Schubert,Serenade,"Orchestra: Hollywood Bowl Symphony Orchestra
Conductor: Carmen Dragon"
12345,Charles-Fran&#xE7;ois Gounod,Garden Scene (from Faust),"Soloist: Victoria de los Angeles
Orchestra: French National Opera Theatre Orchestra
Conductor: Andre Cluytens"
12346,Cloister Choir,For All the Saints,""
12347,Eddie Lund and his Tahitians,Tupu Te Ruki,""
12348,Gilbert  Sullivan,We sail the ocean blue (from HMS Pinafore),"Choir: Glyndebourne Festival Chorus
Orchestra: Pro Arte Orchestra
Conductor: Malcolm Sargent"
12349,Franz Schubert,"Wonne der Wehmut, D260","Soloist: Ernst H&#xE4;fliger, Hertha Klust"
12350,Ben Fields and his Band,I Raised My Hat,""
12351,Fats Waller and His Rhythm,I'm Gonna Sit Right Down and Write Myself a Letter,""
12352,Orchestre de Danse Alexander,Sous les Toits de Paris,""
